model,scenario,region,variable,unit,time,value
canoe,reference,ontario,secondary energy|electricity|storage|pumped hydro,PJ,2050,0.6520898661556981
canoe,reference,prince edward island,secondary energy|electricity|natural gas|combined cycle,PJ,2025,3.1433889213381287
canoe,reference,prince edward island,secondary energy|electricity|natural gas|combined cycle,PJ,2030,4.0004082015917355
canoe,reference,prince edward island,secondary energy|electricity|natural gas|combined cycle,PJ,2035,4.981142976901724
canoe,reference,prince edward island,secondary energy|electricity|natural gas|combined cycle,PJ,2040,6.391298514514604
canoe,reference,prince edward island,secondary energy|electricity|natural gas|combined cycle,PJ,2045,6.0256873504437145
canoe,reference,prince edward island,secondary energy|electricity|natural gas|combined cycle,PJ,2050,5.533026859484092
canoe,reference,prince edward island,secondary energy|electricity|natural gas|combustion turbine,PJ,2025,0.1275841880710056
canoe,reference,prince edward island,secondary energy|electricity|natural gas|combustion turbine,PJ,2030,0.06732101031699723
canoe,reference,prince edward island,secondary energy|electricity|natural gas|combustion turbine,PJ,2035,0.03510199992320411
canoe,reference,prince edward island,secondary energy|electricity|natural gas|combustion turbine,PJ,2040,0.01822390306602714
canoe,reference,prince edward island,secondary energy|electricity|natural gas|combustion turbine,PJ,2045,0.01774458666493938
canoe,reference,prince edward island,secondary energy|electricity|renewables|solar PV,PJ,2025,0.14414195056526005
canoe,reference,prince edward island,secondary energy|electricity|renewables|solar PV,PJ,2030,0.1691783063833933
canoe,reference,prince edward island,secondary energy|electricity|renewables|solar PV,PJ,2035,0.31242648710734433
canoe,reference,prince edward island,secondary energy|electricity|renewables|solar PV,PJ,2040,1.1904710402157173
canoe,reference,prince edward island,secondary energy|electricity|renewables|solar PV,PJ,2045,1.7428922999454477
canoe,reference,prince edward island,secondary energy|electricity|renewables|solar PV,PJ,2050,3.1004076035589385
canoe,reference,prince edward island,secondary energy|electricity|renewables|wind onshore,PJ,2025,8.52978058815874
canoe,reference,prince edward island,secondary energy|electricity|renewables|wind onshore,PJ,2030,10.153025872729776
canoe,reference,prince edward island,secondary energy|electricity|renewables|wind onshore,PJ,2035,13.047006855007618
canoe,reference,prince edward island,secondary energy|electricity|renewables|wind onshore,PJ,2040,13.877002356191237
canoe,reference,prince edward island,secondary energy|electricity|renewables|wind onshore,PJ,2045,15.533625883133986
canoe,reference,prince edward island,secondary energy|electricity|renewables|wind onshore,PJ,2050,16.96203929905385
canoe,reference,prince edward island,secondary energy|electricity|storage|battery storage,PJ,2025,0.06069914159164361
canoe,reference,prince edward island,secondary energy|electricity|storage|battery storage,PJ,2030,0.07478975042712784
canoe,reference,prince edward island,secondary energy|electricity|storage|battery storage,PJ,2035,0.03318147041751968
canoe,reference,prince edward island,secondary energy|electricity|storage|battery storage,PJ,2040,0.04365408988795859
canoe,reference,prince edward island,secondary energy|electricity|storage|battery storage,PJ,2045,0.07161613755095317
canoe,reference,prince edward island,secondary energy|electricity|storage|battery storage,PJ,2050,0.1598810801837406
canoe,reference,quebec,secondary energy|electricity|hydro|reservoir,PJ,2025,550.9310394739433
canoe,reference,quebec,secondary energy|electricity|hydro|reservoir,PJ,2030,572.4338963703979
canoe,reference,quebec,secondary energy|electricity|hydro|reservoir,PJ,2035,571.8197394255507
canoe,reference,quebec,secondary energy|electricity|hydro|reservoir,PJ,2040,569.035858675962
canoe,reference,quebec,secondary energy|electricity|hydro|reservoir,PJ,2045,568.9674878430303
canoe,reference,quebec,secondary energy|electricity|hydro|reservoir,PJ,2050,560.0731241346903
canoe,reference,quebec,secondary energy|electricity|hydro|run of river,PJ,2025,97.5247854118929
canoe,reference,quebec,secondary energy|electricity|hydro|run of river,PJ,2030,97.52483030363115
canoe,reference,quebec,secondary energy|electricity|hydro|run of river,PJ,2035,97.52477801752606
canoe,reference,quebec,secondary energy|electricity|hydro|run of river,PJ,2040,97.5247677504644
canoe,reference,quebec,secondary energy|electricity|hydro|run of river,PJ,2045,97.5246857537331
canoe,reference,quebec,secondary energy|electricity|hydro|run of river,PJ,2050,97.52452314660623
canoe,reference,quebec,secondary energy|electricity|natural gas|cogeneration,PJ,2025,0.2801911964391715
canoe,reference,quebec,secondary energy|electricity|natural gas|cogeneration,PJ,2030,0.28022548028628
canoe,reference,quebec,secondary energy|electricity|natural gas|cogeneration,PJ,2035,0.2803831694419842
canoe,reference,quebec,secondary energy|electricity|natural gas|cogeneration,PJ,2040,0.1713610297187087
canoe,reference,quebec,secondary energy|electricity|natural gas|cogeneration,PJ,2045,0.17148309688924704
canoe,reference,quebec,secondary energy|electricity|natural gas|combined cycle,PJ,2045,0.01788121800373135
canoe,reference,quebec,secondary energy|electricity|natural gas|combined cycle,PJ,2050,0.02312668168064261
canoe,reference,quebec,secondary energy|electricity|natural gas|combustion turbine,PJ,2040,0.07491290963858502
canoe,reference,quebec,secondary energy|electricity|natural gas|combustion turbine,PJ,2045,0.9274259250965635
canoe,reference,quebec,secondary energy|electricity|natural gas|combustion turbine,PJ,2050,0.4335667452763775
canoe,reference,quebec,secondary energy|electricity|renewables|solar PV,PJ,2035,0.022490310984085726
canoe,reference,quebec,secondary energy|electricity|renewables|solar PV,PJ,2040,0.13939419036351555
canoe,reference,quebec,secondary energy|electricity|renewables|solar PV,PJ,2045,24.17192161511099
canoe,reference,quebec,secondary energy|electricity|renewables|solar PV,PJ,2050,47.063233598342535
canoe,reference,quebec,secondary energy|electricity|renewables|wind onshore,PJ,2025,185.21920082999887
canoe,reference,quebec,secondary energy|electricity|renewables|wind onshore,PJ,2030,186.27496234876335
canoe,reference,quebec,secondary energy|electricity|renewables|wind onshore,PJ,2035,198.5777300786019
canoe,reference,quebec,secondary energy|electricity|renewables|wind onshore,PJ,2040,224.44579327786627
canoe,reference,quebec,secondary energy|electricity|renewables|wind onshore,PJ,2045,224.6449852711401
canoe,reference,quebec,secondary energy|electricity|renewables|wind onshore,PJ,2050,267.8550517717453
canoe,reference,quebec,secondary energy|electricity|storage|battery storage,PJ,2030,0.010648050325804745
canoe,reference,quebec,secondary energy|electricity|storage|battery storage,PJ,2035,0.01679897948355777
canoe,reference,quebec,secondary energy|electricity|storage|battery storage,PJ,2040,0.017999761519673835
canoe,reference,quebec,secondary energy|electricity|storage|battery storage,PJ,2045,0.030887235266121953
canoe,reference,quebec,secondary energy|electricity|storage|battery storage,PJ,2050,0.053948565541248925
canoe,reference,saskatchewan,secondary energy|electricity|bioenergy|biogas,PJ,2025,0.07254736248484857
canoe,reference,saskatchewan,secondary energy|electricity|bioenergy|biogas,PJ,2030,0.054527013076092715
canoe,reference,saskatchewan,secondary energy|electricity|bioenergy|biogas,PJ,2035,0.11054405054544031
canoe,reference,saskatchewan,secondary energy|electricity|bioenergy|biogas,PJ,2040,0.10897026486975837
canoe,reference,saskatchewan,secondary energy|electricity|bioenergy|biogas,PJ,2045,0.24609607588822477
canoe,reference,saskatchewan,secondary energy|electricity|hydro|reservoir,PJ,2025,13.196956289798008
canoe,reference,saskatchewan,secondary energy|electricity|hydro|reservoir,PJ,2030,13.196955103526765
canoe,reference,saskatchewan,secondary energy|electricity|hydro|reservoir,PJ,2035,13.196923554697667
canoe,reference,saskatchewan,secondary energy|electricity|hydro|reservoir,PJ,2040,13.196859358287295
canoe,reference,saskatchewan,secondary energy|electricity|hydro|reservoir,PJ,2045,13.111784397957626
canoe,reference,saskatchewan,secondary energy|electricity|hydro|reservoir,PJ,2050,13.079676861412102
canoe,reference,saskatchewan,secondary energy|electricity|natural gas|cogeneration,PJ,2025,12.034111658456029
canoe,reference,saskatchewan,secondary energy|electricity|natural gas|cogeneration,PJ,2030,12.03410824657314
canoe,reference,saskatchewan,secondary energy|electricity|natural gas|cogeneration,PJ,2035,12.034083350792855
canoe,reference,saskatchewan,secondary energy|electricity|natural gas|cogeneration,PJ,2040,12.034044829583024
canoe,reference,saskatchewan,secondary energy|electricity|natural gas|cogeneration,PJ,2045,6.28178266268514
canoe,reference,saskatchewan,secondary energy|electricity|natural gas|combined cycle,PJ,2025,51.87386450511441
canoe,reference,saskatchewan,secondary energy|electricity|natural gas|combined cycle,PJ,2030,60.93285793072679
canoe,reference,saskatchewan,secondary energy|electricity|natural gas|combined cycle,PJ,2035,29.91370313137002
canoe,reference,saskatchewan,secondary energy|electricity|natural gas|combined cycle,PJ,2040,34.211419171897
canoe,reference,saskatchewan,secondary energy|electricity|natural gas|combined cycle,PJ,2045,35.781077853857354
canoe,reference,saskatchewan,secondary energy|electricity|natural gas|combined cycle,PJ,2050,48.60624408846179
canoe,reference,saskatchewan,secondary energy|electricity|natural gas|combustion turbine,PJ,2025,0.5512341257249559
canoe,reference,saskatchewan,secondary energy|electricity|natural gas|combustion turbine,PJ,2030,0.4079295336814187
canoe,reference,saskatchewan,secondary energy|electricity|natural gas|combustion turbine,PJ,2035,0.08739642706754921
canoe,reference,saskatchewan,secondary energy|electricity|natural gas|combustion turbine,PJ,2040,0.12950475780982734
canoe,reference,saskatchewan,secondary energy|electricity|natural gas|combustion turbine,PJ,2045,0.14708318485256214
canoe,reference,saskatchewan,secondary energy|electricity|natural gas|combustion turbine,PJ,2050,0.03179755552377146
canoe,reference,saskatchewan,secondary energy|electricity|renewables|solar PV,PJ,2025,0.2263215726623338
canoe,reference,saskatchewan,secondary energy|electricity|renewables|solar PV,PJ,2030,0.23857530995435025
canoe,reference,saskatchewan,secondary energy|electricity|renewables|solar PV,PJ,2035,29.794675210613953
canoe,reference,saskatchewan,secondary energy|electricity|renewables|solar PV,PJ,2040,33.028237987047945
canoe,reference,saskatchewan,secondary energy|electricity|renewables|solar PV,PJ,2045,38.40124863650542
canoe,reference,saskatchewan,secondary energy|electricity|renewables|solar PV,PJ,2050,42.5797410516476
canoe,reference,saskatchewan,secondary energy|electricity|renewables|wind onshore,PJ,2025,15.351895003184042
canoe,reference,saskatchewan,secondary energy|electricity|renewables|wind onshore,PJ,2030,17.15271955819016
canoe,reference,saskatchewan,secondary energy|electricity|renewables|wind onshore,PJ,2035,26.88504687033054
canoe,reference,saskatchewan,secondary energy|electricity|renewables|wind onshore,PJ,2040,26.73009681209006
canoe,reference,saskatchewan,secondary energy|electricity|renewables|wind onshore,PJ,2045,35.40574108932486
canoe,reference,saskatchewan,secondary energy|electricity|renewables|wind onshore,PJ,2050,35.48251485791861
canoe,reference,saskatchewan,secondary energy|electricity|storage|battery storage,PJ,2025,0.021501076564679325
canoe,reference,saskatchewan,secondary energy|electricity|storage|battery storage,PJ,2030,0.03812955112448101
canoe,reference,saskatchewan,secondary energy|electricity|storage|battery storage,PJ,2035,0.051447975768217795
canoe,reference,saskatchewan,secondary energy|electricity|storage|battery storage,PJ,2040,0.05144850188526778
canoe,reference,saskatchewan,secondary energy|electricity|storage|battery storage,PJ,2045,0.06420621391617784
canoe,reference,saskatchewan,secondary energy|electricity|storage|battery storage,PJ,2050,0.08959256227337048
