Model,Scenario,Region,Variable,Unit,2025,2030,2035,2040,2045,2050
Temoa,nz,BC,Capacity|transportation|T_HDV_BIC_BEV_N,?,,,1.21528E-05,2.68307E-05,3.52302E-05,6.994E-05
Temoa,nz,BC,Capacity|transportation|T_HDV_BIC_DSL_EX,?,0.063359652,0.024909832,,,,
Temoa,nz,BC,Capacity|transportation|T_HDV_BIC_DSL_HEV_N,?,1.53746E-05,1.53746E-05,,,,
Temoa,nz,BC,Capacity|transportation|T_HDV_BIC_DSL_N,?,1.91847E-05,1.91847E-05,1.15108E-05,,,
Temoa,nz,BC,Capacity|transportation|T_HDV_BIC_FCEV_N,?,1.038558167,1.088241825,1.168417419,1.252601356,1.335521586,1.430038231
Temoa,nz,BC,Capacity|transportation|T_HDV_BIC_GSL_EX,?,0.006405878,0.003411474,,,,
Temoa,nz,BC,Capacity|transportation|T_HDV_BIC_GSL_N,?,2.37602E-05,2.37602E-05,1.42561E-05,1.09557E-05,2.11981E-05,2.18734E-05
Temoa,nz,BC,Capacity|transportation|T_HDV_BS_BEV_N,?,8.3837E-05,0.061689308,4.221557294,9.978583945,10.90792545,11.80468508
Temoa,nz,BC,Capacity|transportation|T_HDV_BS_CNG_EX,?,0.114787292,0.044686013,,,,
Temoa,nz,BC,Capacity|transportation|T_HDV_BS_CNG_N,?,1.18113E-05,1.18113E-05,,,,
Temoa,nz,BC,Capacity|transportation|T_HDV_BS_DSL_EX,?,0.782219894,0.293971346,,,,
Temoa,nz,BC,Capacity|transportation|T_HDV_BS_DSL_HEV_N,?,1.45301E-05,2.48457E-05,2.20493E-05,2.32069E-05,2.20831E-05,2.14299E-05
Temoa,nz,BC,Capacity|transportation|T_HDV_BS_DSL_N,?,1.29359E-05,1.29359E-05,,,,
Temoa,nz,BC,Capacity|transportation|T_HDV_BS_DSL_PHEV_N,?,1.74426E-05,3.76148E-05,5.54536E-05,6.05216E-05,6.28436E-05,6.55518E-05
Temoa,nz,BC,Capacity|transportation|T_HDV_BS_FCEV_N,?,0.000138219,0.000161795,0.000155116,9.80339E-05,9.73856E-05,8.48214E-05
Temoa,nz,BC,Capacity|transportation|T_HDV_BS_FCHEV_N,?,8.262881816,8.553649523,5.433201553,0.371816814,0.127830406,0.012383876
Temoa,nz,BC,Capacity|transportation|T_HDV_BS_GSL_EX,?,0.058234092,0.027403276,,,,
Temoa,nz,BC,Capacity|transportation|T_HDV_BS_GSL_N,?,1.53461E-05,1.53461E-05,,,,1.00219E-05
Temoa,nz,BC,Capacity|transportation|T_HDV_BT_BEV_EX,?,0.177766011,0.074780215,,,,
Temoa,nz,BC,Capacity|transportation|T_HDV_BT_BEV_N,?,4.889060443,5.112197417,5.594116643,5.99713558,6.394230787,6.846936983
Temoa,nz,BC,Capacity|transportation|T_HDV_BT_CNG_EX,?,0.012482954,0.00402908,,,,
Temoa,nz,BC,Capacity|transportation|T_HDV_BT_DSL_EX,?,0.303460819,0.119723135,,,,
Temoa,nz,BC,Capacity|transportation|T_HDV_BT_DSL_PHEV_N,?,,,1.25766E-05,1.25766E-05,1.00624E-05,2.04703E-05
Temoa,nz,BC,Capacity|transportation|T_HDV_BT_FCEV_N,?,,,1.1145E-05,1.1145E-05,,
Temoa,nz,BC,Capacity|transportation|T_HDV_BT_FCHEV_N,?,1.89185E-05,1.89185E-05,3.024E-05,2.91847E-05,2.16291E-05,
Temoa,nz,BC,Capacity|transportation|T_HDV_BT_GSL_EX,?,0.002493823,0.001496294,,,,
Temoa,nz,BC,Capacity|transportation|T_HDV_CHRG,?,11.09410142,12.16000411,12.85459899,14.91591677,15.23607826,15.65230068
Temoa,nz,BC,Capacity|transportation|T_HDV_RF_DSL_EX,?,42.06820469,42.06820469,40.9922722,30.7540334,17.27131157,
Temoa,nz,BC,Capacity|transportation|T_HDV_RF_DSL_N,?,1.40623E-05,2.81787E-05,3.92184E-05,5.28789E-05,5.28789E-05,5.28789E-05
Temoa,nz,BC,Capacity|transportation|T_HDV_RF_H2_N,?,,0.00011457,1.362230634,4.147673048,4.149241354,4.152230116
Temoa,nz,BC,Capacity|transportation|T_HDV_RF_LNG_N,?,62.51297982,69.58480488,73.59233916,76.20686801,81.52598102,87.58847927
Temoa,nz,BC,Capacity|transportation|T_HDV_RICP_DSL_EX,?,0.170370825,0.170370825,0.165771683,0.120831467,0.085295219,
Temoa,nz,BC,Capacity|transportation|T_HDV_RICP_DSL_N,?,0.050593085,0.050593085,0.050593085,0.050593085,0.050593085,0.050593085
Temoa,nz,BC,Capacity|transportation|T_HDV_RICP_H2_N,?,,0.07005074,0.129047321,0.211086682,0.3025564,0.324243517
Temoa,nz,BC,Capacity|transportation|T_HDV_T_BEV_N,?,23.28991312,27.73076478,35.41853372,41.95271422,44.73073927,50.34096708
Temoa,nz,BC,Capacity|transportation|T_HDV_T_DSL_EX,?,11.89335019,9.052099307,4.969572778,,,
Temoa,nz,BC,Capacity|transportation|T_HDV_T_FCEV_N,?,1.596E-05,1.596E-05,1.596E-05,1.2768E-05,,
Temoa,nz,BC,Capacity|transportation|T_HDV_T_FCHEV_N,?,0.000205555,0.000262094,0.000341714,0.000367451,0.000240673,0.000216664
Temoa,nz,BC,Capacity|transportation|T_HDV_WTF_HFO_EX,?,78.23250871,78.23250871,40.1444905,20.47608492,10.82969444,
Temoa,nz,BC,Capacity|transportation|T_HDV_WTF_HFO_N,?,1.54407E-05,3.34684E-05,5.53354E-05,7.15815E-05,7.15815E-05,7.15815E-05
Temoa,nz,BC,Capacity|transportation|T_HDV_WTF_LNG_N,?,21.45178863,32.72731075,119.4935703,128.1321438,136.6163387,146.2882885
Temoa,nz,BC,Capacity|transportation|T_HDV_WTF_MDO_EX,?,93.75382249,93.75382249,83.99256367,75.38028209,46.78750232,
Temoa,nz,BC,Capacity|transportation|T_HDV_WTF_MDO_N,?,,1.10341E-05,1.10341E-05,1.10341E-05,1.10341E-05,1.10341E-05
Temoa,nz,BC,Capacity|transportation|T_I_H2_ELC_ALK,?,0.000142491,0.000660241,0.000783293,0.000942489,0.001060921,0.002222174
Temoa,nz,BC,Capacity|transportation|T_I_H2_ELC_PEM,?,6.39681E-05,0.000299506,0.000412331,0.000571909,0.000792098,0.036089871
Temoa,nz,BC,Capacity|transportation|T_I_H2_SMR_CCS,?,0.035215879,0.035226012,0.035226012,0.035226012,0.035226012,1.01334E-05
Temoa,nz,BC,Capacity|transportation|T_LDV_BEV_CHRG,?,0.229699176,3.358708813,14.52337892,78.09586226,88.6040731,98.72506152
Temoa,nz,BC,Capacity|transportation|T_LDV_C_BEV150_EX,?,3.704664513,2.748684009,,,,
Temoa,nz,BC,Capacity|transportation|T_LDV_C_BEV150_N,?,9.87527E-05,10.67248248,53.29611122,150.9858806,163.4544163,176.690538
Temoa,nz,BC,Capacity|transportation|T_LDV_C_BEV200_N,?,0.000197507,21.34496497,106.5922224,301.9717612,326.9088326,353.381076
Temoa,nz,BC,Capacity|transportation|T_LDV_C_BEV300_N,?,0.000296239,32.01744742,159.8883336,452.9576417,490.363249,530.071614
Temoa,nz,BC,Capacity|transportation|T_LDV_C_BEV400_N,?,0.000394977,42.68992989,213.1844448,603.9435223,653.8176653,706.762152
Temoa,nz,BC,Capacity|transportation|T_LDV_C_CNG_N,?,8.72639E-05,0.000152473,0.000180383,0.000159272,0.000158195,0.000170268
Temoa,nz,BC,Capacity|transportation|T_LDV_C_DSL_EX,?,3.320469176,0.282022392,,,,
Temoa,nz,BC,Capacity|transportation|T_LDV_C_DSL_N,?,5.40984E-05,9.92769E-05,0.000128115,0.000114075,0.000114099,0.000119082
Temoa,nz,BC,Capacity|transportation|T_LDV_C_FCEV400_N,?,2.67875E-05,0.000131445,0.000262276,0.000253209,0.000260261,0.000297509
Temoa,nz,BC,Capacity|transportation|T_LDV_C_GSL_EX,?,253.5629882,122.5868596,,,,
Temoa,nz,BC,Capacity|transportation|T_LDV_C_GSL_HEV_EX,?,6.662256424,3.519352198,,,,
Temoa,nz,BC,Capacity|transportation|T_LDV_C_GSL_HEV_N,?,0.000253211,0.000386374,0.000420545,0.000311077,0.000302426,0.000322377
Temoa,nz,BC,Capacity|transportation|T_LDV_C_GSL_N,?,4.69548E-05,9.36617E-05,0.000119496,0.00011578,0.000122065,0.000135542
Temoa,nz,BC,Capacity|transportation|T_LDV_C_GSL_PHEV35_EX,?,2.299759774,1.681282404,,,,
Temoa,nz,BC,Capacity|transportation|T_LDV_C_GSL_PHEV35_N,?,1086.226235,1109.558825,911.4807739,38.64595717,16.49334209,1.018591183
Temoa,nz,BC,Capacity|transportation|T_LDV_C_GSL_PHEV50_N,?,0.000835928,0.001391915,0.001370249,0.000744385,0.000627275,0.000762291
Temoa,nz,BC,Capacity|transportation|T_LDV_LTF_BEV150_N,?,3.21735E-05,0.000115725,0.000460458,27.73330778,28.78266695,29.87202767
Temoa,nz,BC,Capacity|transportation|T_LDV_LTF_BEV200_N,?,6.43387E-05,0.000231433,0.000920899,55.46662842,57.56533388,59.74405534
Temoa,nz,BC,Capacity|transportation|T_LDV_LTF_BEV300_N,?,9.65123E-05,0.00034715,0.001381344,83.19994262,86.34800082,89.61608301
Temoa,nz,BC,Capacity|transportation|T_LDV_LTF_BEV400_N,?,0.00012867,0.00046285,0.001841773,110.9332568,115.1306678,119.4881107
Temoa,nz,BC,Capacity|transportation|T_LDV_LTF_CNG_N,?,7.21663E-05,0.000136841,0.000204491,0.000214876,0.000205698,0.00019778
Temoa,nz,BC,Capacity|transportation|T_LDV_LTF_DSL_EX,?,10.52500287,7.865706384,1.45423831,,,
Temoa,nz,BC,Capacity|transportation|T_LDV_LTF_DSL_N,?,3.11684E-05,5.87861E-05,9.63764E-05,9.41394E-05,9.68009E-05,9.23168E-05
Temoa,nz,BC,Capacity|transportation|T_LDV_LTF_FCEV400_N,?,1.74358E-05,7.76261E-05,0.000219302,0.000399047,0.000437506,0.00043792
Temoa,nz,BC,Capacity|transportation|T_LDV_LTF_GSL_EX,?,125.1033675,83.33245387,14.9119142,,,
Temoa,nz,BC,Capacity|transportation|T_LDV_LTF_GSL_HEV_EX,?,0.009465343,0.001893069,,,,
Temoa,nz,BC,Capacity|transportation|T_LDV_LTF_GSL_HEV_N,?,8.9248E-05,0.00018919,0.000280135,0.000308473,0.000292645,0.000286466
Temoa,nz,BC,Capacity|transportation|T_LDV_LTF_GSL_N,?,3.28517E-05,6.67906E-05,0.00010428,0.000110278,0.000114289,0.000115417
Temoa,nz,BC,Capacity|transportation|T_LDV_LTF_GSL_PHEV35_EX,?,0.141882719,0.141882719,0.028376544,,,
Temoa,nz,BC,Capacity|transportation|T_LDV_LTF_GSL_PHEV35_N,?,295.4393603,343.8700244,356.8827925,125.0921573,28.29159037,8.506303176
Temoa,nz,BC,Capacity|transportation|T_LDV_LTF_GSL_PHEV50_N,?,0.000968851,0.023557779,91.44393051,94.90340271,214.1405875,260.5724779
Temoa,nz,BC,Capacity|transportation|T_LDV_LTP_BEV150_N,?,3.76636E-05,0.000128502,0.002923572,92.52445632,125.5549183,159.1183352
Temoa,nz,BC,Capacity|transportation|T_LDV_LTP_BEV200_N,?,7.53373E-05,0.000257009,0.00584715,185.0489277,251.1098366,318.2366704
Temoa,nz,BC,Capacity|transportation|T_LDV_LTP_BEV300_EX,?,0.508708253,0.502134404,0.100098188,,,
Temoa,nz,BC,Capacity|transportation|T_LDV_LTP_BEV300_N,?,0.000112991,0.000385496,0.0087707,277.5733915,376.6647549,477.3550055
Temoa,nz,BC,Capacity|transportation|T_LDV_LTP_BEV400_N,?,0.000150651,0.00051399,0.011694261,370.0978554,502.2196732,636.4733407
Temoa,nz,BC,Capacity|transportation|T_LDV_LTP_CNG_N,?,8.32412E-05,0.000162096,0.00024201,0.000246171,0.000235078,0.000220593
Temoa,nz,BC,Capacity|transportation|T_LDV_LTP_DSL_EX,?,11.49658233,6.675718297,1.118119627,,,
Temoa,nz,BC,Capacity|transportation|T_LDV_LTP_DSL_N,?,3.05607E-05,6.59509E-05,0.000103613,0.000109499,0.000110993,0.000109442
Temoa,nz,BC,Capacity|transportation|T_LDV_LTP_FCEV400_N,?,2.46727E-05,7.90119E-05,0.000310542,0.000508961,0.0005621,0.000513888
Temoa,nz,BC,Capacity|transportation|T_LDV_LTP_GSL_EX,?,289.6031915,175.7456083,30.21684953,,,
Temoa,nz,BC,Capacity|transportation|T_LDV_LTP_GSL_HEV_EX,?,2.036183734,1.782637384,0.343850159,,,
Temoa,nz,BC,Capacity|transportation|T_LDV_LTP_GSL_HEV_N,?,9.59366E-05,0.000205013,0.000325491,0.000357728,0.000359432,0.000339312
Temoa,nz,BC,Capacity|transportation|T_LDV_LTP_GSL_N,?,3.69446E-05,7.84621E-05,0.000122025,0.000129508,0.000134762,0.000135972
Temoa,nz,BC,Capacity|transportation|T_LDV_LTP_GSL_PHEV35_EX,?,0.433905468,0.427603378,0.085205571,,,
Temoa,nz,BC,Capacity|transportation|T_LDV_LTP_GSL_PHEV35_N,?,1005.23643,1135.563139,1382.821986,589.6940127,289.822773,67.21152366
Temoa,nz,BC,Capacity|transportation|T_LDV_LTP_GSL_PHEV50_N,?,0.000702585,0.004094284,0.010260016,0.010117795,69.88751531,71.21841017
Temoa,nz,BC,Capacity|transportation|T_LDV_M_BEV_N,?,17.84076633,54.68150264,81.58087183,96.3718033,102.7529205,110.0273523
Temoa,nz,BC,Capacity|transportation|T_LDV_M_GSL_EX,?,51.53208551,28.7747462,8.314783223,,,
Temoa,nz,BC,Capacity|transportation|T_LDV_M_GSL_N,?,0.000117323,0.000234915,0.000387564,0.000499711,0.000573624,0.00065694
Temoa,nz,BC,Capacity|transportation|T_LDV_PHEV_CHRG,?,16.64358321,17.93844138,17.92713768,5.640634044,4.345775875,4.345764045
Temoa,nz,BC,Capacity|transportation|T_MDV_CHRG,?,8.772479265,11.49430578,15.32655869,18.81353426,19.38356465,20.07938089
Temoa,nz,BC,Capacity|transportation|T_MDV_T_BEV_N,?,199.5971042,294.3527382,430.1878695,547.1348282,583.3631753,624.6630613
Temoa,nz,BC,Capacity|transportation|T_MDV_T_DSL_EX,?,157.1626279,116.1509188,52.32570942,,,
Temoa,nz,BC,Capacity|transportation|T_MDV_T_DSL_HEV_N,?,2.57273E-05,4.02729E-05,5.35568E-05,5.53836E-05,3.88098E-05,3.80614E-05
Temoa,nz,BC,Capacity|transportation|T_MDV_T_DSL_N,?,1.6503E-05,2.79883E-05,4.13564E-05,3.48559E-05,3.38002E-05,3.07165E-05
Temoa,nz,BC,Capacity|transportation|T_MDV_T_DSL_PHEV_N,?,2.00285E-05,4.15328E-05,6.41533E-05,7.81189E-05,8.20342E-05,8.16073E-05
Temoa,nz,BC,Capacity|transportation|T_MDV_T_FCEV_N,?,0.000173051,0.000199495,0.00024983,0.00022392,0.000129297,0.000119491
Temoa,nz,BC,Capacity|transportation|T_MDV_T_FCHEV_N,?,0.000726548,0.000761296,0.001027076,0.001119596,0.000910045,0.000806257
Temoa,nz,BC,Capacity|transportation|T_MDV_T_GSL_EX,?,100.0901228,72.74898341,32.07282881,,,
Temoa,nz,BC,Capacity|transportation|T_MDV_T_GSL_N,?,2.35494E-05,4.0976E-05,5.72543E-05,6.30581E-05,5.80544E-05,4.53431E-05
Temoa,nz,BC,Emissions|ch4,?,6989.779563,5435.726513,3294.838248,1252.848625,1045.023557,963.7444962
Temoa,nz,BC,Emissions|ch4|F_A_DSL,?,50.803776,56.13551895,54.41652654,52.7917449,52.96080864,53.91098333
Temoa,nz,BC,Emissions|ch4|F_A_NG,?,10.44332328,11.53932583,11.18596115,10.85196191,10.88669934,11.08198543
Temoa,nz,BC,Emissions|ch4|F_C_NG,?,9.579003377,9.329085074,8.648017734,7.58933297,6.455157881,5.304483472
Temoa,nz,BC,Emissions|ch4|F_E_BIO_M,?,0.085441556,0.118963981,0.14891848,0.188197774,0.232373414,0.278635507
Temoa,nz,BC,Emissions|ch4|F_E_NG,?,79.38578659,79.60208456,79.36599987,0.735585312,0.214244136,0.236523868
Temoa,nz,BC,Emissions|ch4|F_I_HFO,?,65.6332,60.9834,57.1845,54.6385,52.126,52.9099
Temoa,nz,BC,Emissions|ch4|F_I_NG,?,241.1745309,214.6297588,186.9343164,174.1479894,170.6265416,218.8753352
Temoa,nz,BC,Emissions|ch4|F_R_LPG,?,0.750860202,0.501027604,0.251193772,0.028708802,,
Temoa,nz,BC,Emissions|ch4|F_R_NG,?,59.9272365,38.12514368,15.71546094,1.791626877,0.009337112,0.008038937
Temoa,nz,BC,Emissions|ch4|F_R_OIL,?,1.123050573,0.827143359,0.531718176,0.21269653,,
Temoa,nz,BC,Emissions|ch4|F_R_WOOD,?,97.39289479,64.94455525,32.49773759,0.045035955,0.048272329,0.050001653
Temoa,nz,BC,Emissions|ch4|F_T_CNG,?,0.044252901,0.018292719,4.60461E-05,4.55859E-05,4.30623E-05,4.04384E-05
Temoa,nz,BC,Emissions|ch4|F_T_DSL,?,179.0253628,159.9182126,120.442051,85.4636257,90.74660269,97.16975223
Temoa,nz,BC,Emissions|ch4|F_T_GSL,?,5958.70521,4488.150907,2471.145538,595.9941442,380.4533324,225.6427202
Temoa,nz,BC,Emissions|ch4|F_T_HFO,?,8.275385834,8.275386072,0.002956233,,,
Temoa,nz,BC,Emissions|ch4|F_T_JTF,?,209.1106578,221.1394803,222.4702139,232.8541041,242.6606942,259.8400698
Temoa,nz,BC,Emissions|ch4|F_T_LNG,?,16.96414994,20.06102254,32.54034097,34.15942271,36.20330267,38.43553363
Temoa,nz,BC,Emissions|ch4|F_T_NG,?,1.355440605,1.42720491,1.356750418,1.355902004,1.400147098,0.000492399
Temoa,nz,BC,Emissions|co2,?,59546.41035,56650.75563,49869.61127,44715.12752,43985.86623,47425.30468
Temoa,nz,BC,Emissions|co2e,?,53793.14819,51358.71938,45471.91071,40876.84351,40165.5995,43323.87128
Temoa,nz,BC,Emissions|co2e|E_NG_CCS-NEW,?,-0.321111889,-0.71581003,-0.187326771,-0.272906762,-0.241676403,-0.266880818
Temoa,nz,BC,Emissions|co2e|E_NG_CCS_RFIT_90,?,-0.126111286,-0.236748656,-0.149011657,-0.192697455,-0.195523977,-0.225193186
Temoa,nz,BC,Emissions|co2e|E_NG_CCS_RFIT_95,?,-0.173519612,-0.323644692,-0.205153834,-0.258550253,-0.252570075,-0.285833302
Temoa,nz,BC,Emissions|co2e|F_A_DSL,?,1058.446981,1169.52863,1133.715104,1099.864368,1103.386646,1123.182606
Temoa,nz,BC,Emissions|co2e|F_A_NG,?,549.1469126,606.7786071,588.1974411,570.6345785,572.4611958,582.73003
Temoa,nz,BC,Emissions|co2e|F_C_NG,?,503.6979121,490.5563229,454.7433909,399.0739977,339.435056,278.9285216
Temoa,nz,BC,Emissions|co2e|F_E_BIO_G,?,0.033374497,0.058446628,0.050547698,0.036659097,0.048919562,0.008630724
Temoa,nz,BC,Emissions|co2e|F_E_BIO_M,?,0.032148659,0.04476197,0.056032797,0.070812217,0.087433959,0.104840761
Temoa,nz,BC,Emissions|co2e|F_E_NG,?,317.8828852,318.7490027,317.8036537,2.945489254,0.857893423,0.947107698
Temoa,nz,BC,Emissions|co2e|F_I_BIO,?,9850.36,11456.354,11889.592,11698.908,11286.418,11208.366
Temoa,nz,BC,Emissions|co2e|F_I_HFO,?,7224.245051,6712.441655,6294.296805,6014.058635,5737.507809,5823.791666
Temoa,nz,BC,Emissions|co2e|F_I_NG,?,12678.25176,11282.82538,9826.909658,9154.747994,8969.62977,11506.01017
Temoa,nz,BC,Emissions|co2e|F_R_LPG,?,42.82420117,28.57536841,14.32646527,1.637364044,,
Temoa,nz,BC,Emissions|co2e|F_R_NG,?,3151.186268,2004.755037,826.3745769,94.21008446,0.490978391,0.422715745
Temoa,nz,BC,Emissions|co2e|F_R_OIL,?,23.39766021,17.23272283,11.07782812,4.431324159,,
Temoa,nz,BC,Emissions|co2e|F_R_WOOD,?,36.64552788,24.43635663,12.22775801,0.016945449,0.018163183,0.018813867
Temoa,nz,BC,Emissions|co2e|F_T_CNG,?,2.326321181,0.961625965,0.002420587,0.002396395,0.002263731,0.002125798
Temoa,nz,BC,Emissions|co2e|F_T_DSL,?,3729.818326,3331.739539,2509.292326,1780.551047,1890.616706,2024.436744
Temoa,nz,BC,Emissions|co2e|F_T_ETH,?,619.6117448,666.3537507,366.8898689,88.48698308,56.4857355,33.5010734
Temoa,nz,BC,Emissions|co2e|F_T_GSL,?,5248.823431,3953.461501,2176.749167,524.9912387,335.1285716,198.7610992
Temoa,nz,BC,Emissions|co2e|F_T_HFO,?,910.8715582,910.8715843,0.32539249,0.00090234,0.000458697,0.000112002
Temoa,nz,BC,Emissions|co2e|F_T_JTF,?,6793.294744,7184.070317,7227.301329,7564.63864,7883.221429,8441.32097
Temoa,nz,BC,Emissions|co2e|F_T_LNG,?,891.7847296,1054.583556,1710.606148,1795.719306,1903.16359,2020.509256
Temoa,nz,BC,Emissions|co2e|F_T_MDO,?,0.000159464,0.000203312,0.000245653,0.000142145,9.26968E-05,
Temoa,nz,BC,Emissions|co2e|F_T_NG,?,71.25386408,75.02642631,71.32271936,71.27811922,73.60403002,0.025884807
Temoa,nz,BC,Emissions|co2e|F_T_RDSL,?,150.3043489,134.2625561,101.1195496,71.7527082,76.18813794,81.58082249
Temoa,nz,BC,Emissions|co2e|T_I_H2_SMR_CCS,?,-60.47098339,-63.67176412,-60.5282273,-60.49007292,-62.46360865,
Temoa,nz,BC,Emissions|co2|E_NG_CCS-NEW,?,-0.321111889,-0.71581003,-0.187326771,-0.272906762,-0.241676403,-0.266880818
Temoa,nz,BC,Emissions|co2|E_NG_CCS_RFIT_90,?,-0.126111286,-0.236748656,-0.149011657,-0.192697455,-0.195523977,-0.225193186
Temoa,nz,BC,Emissions|co2|E_NG_CCS_RFIT_95,?,-0.173519612,-0.323644692,-0.205153834,-0.258550253,-0.252570075,-0.285833302
Temoa,nz,BC,Emissions|co2|F_A_DSL,?,1015.34432,1121.902441,1087.547334,1055.075086,1058.453928,1077.443746
Temoa,nz,BC,Emissions|co2|F_A_NG,?,546.1575819,603.4755531,584.9955353,567.5282777,569.3449517,579.5578865
Temoa,nz,BC,Emissions|co2|F_C_NG,?,500.9559871,487.8859354,452.2679543,396.9016024,337.5873107,277.410149
Temoa,nz,BC,Emissions|co2|F_E_BIO_G,?,0.033374497,0.058446628,0.050547698,0.036659097,0.048919562,0.008630724
Temoa,nz,BC,Emissions|co2|F_E_BIO_M,?,0.026512345,0.036914287,0.046209109,0.058397395,0.072105009,0.086460044
Temoa,nz,BC,Emissions|co2|F_E_NG,?,313.4928512,314.3470074,313.4147138,2.904811386,0.846045722,0.934027928
Temoa,nz,BC,Emissions|co2|F_IMP_CNG,?,0.158371564,0.065465684,0.000164789,0.000163142,0.000154111,0.00014472
Temoa,nz,BC,Emissions|co2|F_IMP_DSL,?,1211.228927,1138.630771,921.5270458,728.6234682,757.3564195,796.2147803
Temoa,nz,BC,Emissions|co2|F_IMP_GSL,?,1213.400038,933.1910749,539.1295588,172.7532546,131.023085,101.9433258
Temoa,nz,BC,Emissions|co2|F_IMP_HFO,?,1367.860395,1281.804399,1058.394712,1011.220152,964.7200771,979.2280188
Temoa,nz,BC,Emissions|co2|F_IMP_JTF,?,1466.41415,1550.767744,1560.099677,1632.917981,1701.687897,1822.160377
Temoa,nz,BC,Emissions|co2|F_IMP_LPG,?,8.444538356,5.634799668,2.825047103,0.322873121,,
Temoa,nz,BC,Emissions|co2|F_IMP_MDO,?,2.70194E-05,3.44492E-05,4.16233E-05,2.4085E-05,1.57065E-05,
Temoa,nz,BC,Emissions|co2|F_IMP_NG,?,1175.537323,1005.857579,822.5242218,700.698513,677.8003928,842.0455779
Temoa,nz,BC,Emissions|co2|F_IMP_OIL,?,4.84909574,3.571430737,2.295847048,0.9183788,,
Temoa,nz,BC,Emissions|co2|F_IMP_SPK,?,4.37023E-05,0.000114642,0.0002012,0.000320658,0.000484997,0.000436029
Temoa,nz,BC,Emissions|co2|F_I_BIO,?,9850.36,11456.354,11889.592,11698.908,11286.418,11208.366
Temoa,nz,BC,Emissions|co2|F_I_HFO,?,7201.0396,6690.8802,6274.0785,5994.7405,5719.078,5805.0847
Temoa,nz,BC,Emissions|co2|F_I_NG,?,12612.77614,11224.5563,9776.159517,9107.469168,8923.30697,11446.58847
Temoa,nz,BC,Emissions|co2|F_R_LPG,?,41.98342986,28.01434568,14.04519251,1.605217532,,
Temoa,nz,BC,Emissions|co2|F_R_NG,?,3134.032502,1993.841973,821.8761323,93.69724337,0.488305706,0.420414654
Temoa,nz,BC,Emissions|co2|F_R_OIL,?,22.44484781,16.5309624,10.6267107,4.250869338,,
Temoa,nz,BC,Emissions|co2|F_R_WOOD,?,30.22082176,20.15216647,10.08398341,0.013974567,0.014978808,0.015515414
Temoa,nz,BC,Emissions|co2|F_T_CNG,?,2.314307116,0.956659739,0.002408086,0.002384019,0.00225204,0.002114819
Temoa,nz,BC,Emissions|co2|F_T_DSL,?,3577.93061,3196.062607,2407.107542,1708.042467,1813.625972,1941.996516
Temoa,nz,BC,Emissions|co2|F_T_ETH,?,619.6117448,666.3537507,366.8898689,88.48698308,56.4857355,33.5010734
Temoa,nz,BC,Emissions|co2|F_T_GSL,?,5051.844967,3805.095532,2095.059868,505.2893056,322.5518271,191.3019692
Temoa,nz,BC,Emissions|co2|F_T_HFO,?,907.9456905,907.9457166,0.324347276,0.000899441,0.000457224,0.000111643
Temoa,nz,BC,Emissions|co2|F_T_JTF,?,6623.30391,7004.300978,7046.450206,7375.346215,7685.957003,8230.091038
Temoa,nz,BC,Emissions|co2|F_T_LNG,?,887.1791921,1049.137259,1701.771885,1786.445484,1893.334882,2010.074528
Temoa,nz,BC,Emissions|co2|F_T_MDO,?,0.000157141,0.000200351,0.000242075,0.000140074,9.13465E-05,
Temoa,nz,BC,Emissions|co2|F_T_NG,?,70.88588028,74.63895946,70.95437996,70.91001015,73.223909,0.025751128
Temoa,nz,BC,Emissions|co2|F_T_RDSL,?,150.3043489,134.2625561,101.1195496,71.7527082,76.18813794,81.58082249
Temoa,nz,BC,Emissions|co2|T_I_H2_SMR_CCS,?,-61.0505863,-64.28204591,-61.10837889,-61.0698588,-63.06231049,
Temoa,nz,BC,Emissions|n2o,?,1825.411387,1738.741916,1524.763114,1368.174228,1400.961303,1513.459398
Temoa,nz,BC,Emissions|n2o|F_A_DSL,?,152.67456,168.6974144,163.5315305,158.6487671,159.1568343,162.0122815
Temoa,nz,BC,Emissions|n2o|F_A_NG,?,9.878819315,10.91557848,10.5813146,10.26536937,10.2982291,10.48295919
Temoa,nz,BC,Emissions|n2o|F_C_NG,?,9.06121941,8.824810205,8.180557316,7.179098755,6.106230428,5.017754636
Temoa,nz,BC,Emissions|n2o|F_E_BIO_M,?,0.0118826,0.01654466,0.020710517,0.0261732,0.032316832,0.038750633
Temoa,nz,BC,Emissions|n2o|F_E_NG,?,7.938578659,7.960208456,7.936599987,0.073558531,0.021424414,0.023652387
Temoa,nz,BC,Emissions|n2o|F_I_HFO,?,78.27004,72.72498,68.19465,65.15845,62.1622,63.09703
Temoa,nz,BC,Emissions|n2o|F_I_NG,?,215.1016087,191.4265416,166.7252011,155.3211797,152.180429,195.2131368
Temoa,nz,BC,Emissions|n2o|F_R_LPG,?,3.002737097,2.003640849,1.004539666,0.114808301,,
Temoa,nz,BC,Emissions|n2o|F_R_NG,?,56.68792642,36.0643251,14.86597656,1.694782181,0.008832403,0.007604399
Temoa,nz,BC,Emissions|n2o|F_R_OIL,?,3.374970635,2.485715793,1.597909545,0.639191645,,
Temoa,nz,BC,Emissions|n2o|F_R_WOOD,?,13.54470722,9.032024241,4.51955291,0.006263278,0.00671337,0.006953872
